Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V,XOM,^GSPC
2025-04-02,222.91842651367188,196.00999450683594,156.49734497070312,151.14869689941406,240.88082885742188,379.2367248535156,164.9727020263672,282.760009765625,343.75732421875,114.72802734375,5670.97021484375
2025-04-03,202.30825805664062,178.41000366210938,150.19918823242188,155.48782348632812,224.0950164794922,370.2752990722656,167.7855224609375,267.2799987792969,336.8688659667969,108.69529724121094,5396.52001953125
2025-04-04,187.56253051757812,171.0,145.09689331054688,149.086181640625,207.32411193847656,357.10614013671875,159.37628173828125,239.42999267578125,310.8039245605469,100.87403106689453,5074.080078125
2025-04-07,180.6725616455078,175.25999450683594,146.24290466308594,146.53717041015625,211.42564392089844,355.14117431640625,155.95030212402344,233.2899932861328,309.99993896484375,99.52054595947266,5062.25
2025-04-08,171.67178344726562,170.66000366210938,144.19998168945312,145.9340057373047,213.82147216796875,351.86627197265625,154.15945434570312,221.86000061035156,305.9800109863281,97.4226303100586,4982.77001953125
2025-04-09,197.98709106445312,191.10000610351562,158.1615753173828,146.87770080566406,231.0458984375,387.5232849121094,157.98451232910156,272.20001220703125,329.9605407714844,102.2855453491211,5456.89990234375
2025-04-10,189.59368896484375,181.22000122070312,152.29196166992188,144.6595001220703,223.9175262451172,378.45269775390625,159.1913604736328,252.39999389648438,322.1986389160156,96.61052703857422,5268.0498046875
2025-04-11,197.2901153564453,184.8699951171875,156.59701538085938,147.6171112060547,232.87974548339844,385.498779296875,162.45187377929688,252.30999755859375,330.92333984375,99.71390533447266,5363.35986328125
2025-04-14,201.64117431640625,182.1199951171875,158.52035522460938,150.1758270263672,231.42056274414062,384.8636474609375,164.6125946044922,252.35000610351562,332.69012451171875,99.9555892944336,5405.97021484375
2025-04-15,201.2628173828125,179.58999633789062,155.76986694335938,149.4558868408203,229.8529052734375,382.7994689941406,163.97021484375,254.11000061035156,333.3154602050781,99.67522430419922,5396.6298828125
2025-04-16,193.4269561767578,174.3300018310547,152.8001708984375,149.73800659179688,226.38238525390625,368.7867126464844,161.94577026367188,241.5500030517578,328.8686828613281,100.7290267944336,5275.7001953125
2025-04-17,196.1251983642578,172.61000061035156,150.63766479492188,153.20150756835938,228.69937133789062,364.98583984375,166.07252502441406,241.3699951171875,327.1614990234375,103.36833953857422,5282.7001953125
2025-04-21,192.32176208496094,167.32000732421875,147.1597442626953,152.66641235351562,225.7711181640625,356.3916320800781,162.3284454345703,227.5,317.72216796875,101.85047912597656,5158.2001953125
2025-04-22,198.8732452392578,173.17999267578125,150.94659423828125,153.4739227294922,232.27833557128906,364.0331115722656,164.41448974609375,237.97000122070312,328.9382019042969,104.70249938964844,5287.759765625
2025-04-23,203.712158203125,180.60000610351562,154.8131866455078,151.16818237304688,237.49398803710938,371.54559326171875,162.30885314941406,250.74000549316406,331.8861083984375,103.80339813232422,5375.85986328125
2025-04-24,207.4657745361328,186.5399932861328,158.7296142578125,150.73036193847656,241.20111083984375,384.35748291015625,156.23684692382812,259.510009765625,333.2161560058594,105.02153015136719,5484.77001953125
2025-04-25,208.371826171875,188.99000549316406,161.4003448486328,150.3898468017578,240.12644958496094,388.87298583984375,157.69610595703125,284.95001220703125,332.68023681640625,104.96353149414062,5525.2099609375
